Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,6,62,0.133333333,0.166666667,0,0,May,3,2,2,3,Returning_Visitor,FALSE,FALSE
1,6,0,0,41,634.6666667,0.012698413,0.024285714,0,0,May,2,4,7,3,Returning_Visitor,FALSE,FALSE
0,0,1,28,19,1120.266667,0.021052632,0.052631579,11.38642105,0,May,4,1,6,4,Returning_Visitor,TRUE,TRUE
2,11,0,0,48,2562.083333,0.004255319,0.005319149,0,0,May,2,5,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0.2,0.2,0,0.2,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,23,0.066666667,0.1,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
1,22,0,0,2,5,0,0.066666667,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1269.5,0.014285714,0.061904762,0,0.6,May,2,4,9,3,Returning_Visitor,FALSE,FALSE
5,73.5,1,55,41,1705.041667,0.004545455,0.023982684,7.25975,0,May,2,4,2,2,Returning_Visitor,FALSE,FALSE
1,7,0,0,9,160.5,0,0.025,0,0,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
5,237.25,0,0,12,454.2261905,0.011764706,0.042647059,0,0,May,1,1,8,3,Returning_Visitor,TRUE,FALSE
13,611.0470588,7,393.325,34,1352.816503,0.009406495,0.033988025,5.816167973,0,May,2,2,6,2,Returning_Visitor,FALSE,FALSE
1,4,0,0,14,1319.833333,0,0.012222222,0,0,May,2,2,1,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,856.4166667,0,0.028571429,44.56114286,0.6,May,2,4,9,5,Returning_Visitor,FALSE,TRUE
10,363.3333333,0,0,59,2012.900794,0.001538462,0.011431235,54.65714872,0,May,1,5,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,626,0,0.04,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
2,11.5,0,0,12,1562,0.023,0.042941176,33.1128,0.8,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,9,1,82,93,3148.173939,0.021875,0.039475088,3.323971324,0.4,May,3,2,8,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,310,0.028571429,0.064285714,0,0.2,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
8,201.3333333,2,5,116,3364.191667,0.014957265,0.024863655,0,0.4,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
7,134.75,0,0,43,3283.722222,0.009302326,0.019379845,24.90144186,0.2,May,1,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,431.5,0.05625,0.092083333,0,0.2,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,184.8333333,0,0.035714286,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,20,Returning_Visitor,FALSE,FALSE
5,75,0,0,31,1066,0,0.014285714,0,0,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,86.5,0.076923077,0.087179487,0,0.8,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,3,2,3,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,580.5,0.02,0.046666667,11.193,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
1,53,0,0,19,1007.9,0,0.005555556,0,0,May,1,1,3,4,New_Visitor,FALSE,FALSE
3,238.4,0,0,8,132.2333333,0,0.007407407,0,0,May,3,2,1,18,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,2351.7,0.008,0.034666667,0,0,May,2,6,8,3,Returning_Visitor,FALSE,FALSE
6,79.5,1,19,11,314.25,0,0.003333333,0,0,May,2,2,1,2,New_Visitor,TRUE,FALSE
1,48,0,0,26,1066.666667,0.025,0.04202381,0,0,May,3,2,8,11,Returning_Visitor,FALSE,FALSE
7,215.2,0,0,119,4749.240385,0.015772358,0.031811847,1.164075388,0.8,May,3,2,6,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,383,0.031818182,0.047575758,0,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
2,59,1,94,21,1449,0,0.022727273,53.66290909,0,May,1,1,6,3,Returning_Visitor,FALSE,TRUE
1,10,0,0,11,1066,0.02,0.04,0,0,May,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,17,315,0.004166667,0.020625,0,0.2,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,69,0,0.066666667,0,1,May,3,2,1,20,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,128.5,0.071428571,0.114285714,0,1,May,3,2,1,13,Returning_Visitor,TRUE,FALSE
1,107,0,0,27,839.6666667,0.021428571,0.036666667,0,0.4,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,1014.833333,0.011764706,0.048529412,0,0.4,May,2,2,2,13,Returning_Visitor,FALSE,FALSE
2,121,0,0,30,1906.47619,0.011494253,0.024931582,0,0,May,2,4,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,34.33333333,0.033333333,0.05,0,0.6,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,436.8125,0.001904762,0.028338002,0,0.4,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,1,110,20,402.3333333,0.028571429,0.052154195,0,0.6,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
4,200.5238095,0,0,36,1934.990476,0.042083333,0.043815476,0,1,May,3,2,7,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,189,0,0.066666667,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
6,51.5,0,0,29,944.9166667,0,0.014285714,49.01914286,0,May,2,2,4,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,125,0.05,0.075,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
2,40,0,0,4,55,0,0.033333333,0,0.2,May,4,2,1,13,Returning_Visitor,FALSE,FALSE
2,59,0,0,3,82,0.04,0.06,0,0,May,1,1,6,3,New_Visitor,FALSE,FALSE
4,316.5,0,0,8,298.6904762,0,0.002083333,0,0,May,3,2,2,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,214.25,0.091666667,0.097777778,0,0.8,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
3,41.2,0,0,7,942.8,0,0.03,0,0,Aug,1,1,4,5,New_Visitor,FALSE,FALSE
1,26.2,0,0,4,106.8,0,0.04,36.66178288,0,Oct,2,2,2,5,New_Visitor,FALSE,TRUE
0,0,0,0,6,86.53333333,0,0.066666667,0,0,Oct,1,1,7,2,Returning_Visitor,TRUE,FALSE
3,9.5,0,0,25,528.9666667,0.007692308,0.037179487,3.296827304,0,June,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,42,844.58,0.05952381,0.085396825,0,0,Oct,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,968.6924242,0,0,106.2525169,0,Nov,1,1,9,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,38,3287,0.036842105,0.075814536,0,0,June,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Oct,1,1,8,1,Returning_Visitor,TRUE,FALSE
16,932.7971429,0,0,40,991.7155466,0.008888889,0.011659808,0,0,Sep,1,2,1,1,Returning_Visitor,FALSE,FALSE
6,85.2,0,0,11,203,0,0,0,0,Nov,2,2,5,2,Returning_Visitor,FALSE,FALSE
1,62.46666667,0,0,5,165.1,0,0.016666667,0,0,Sep,3,2,3,3,New_Visitor,FALSE,FALSE
1,38.8,0,0,11,214.0533333,0.016666667,0.03015873,0,0,Oct,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,0,0,0.2,0.2,0,0,Nov,1,1,9,3,Returning_Visitor,FALSE,FALSE
1,118.8,0,0,8,259.2,0,0.007407407,0,0,Sep,2,2,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,3,58.2,0.066666667,0.044444444,0,0,Aug,3,2,1,3,Returning_Visitor,FALSE,FALSE
1,4,0,0,73,2000.618333,0,0.003703704,0,0,Sep,2,10,7,3,Returning_Visitor,FALSE,FALSE
1,5,0,0,41,764.1333333,0,0.014444444,0,0,June,2,2,1,4,Returning_Visitor,FALSE,FALSE
2,42.2,0,0,17,440.2261905,0.026315789,0.023684211,0,0,Jul,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,545.1,0.01,0.031666667,0,0,Jul,3,2,8,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,517.4,0,0.034285714,4.856377111,0,Nov,2,2,1,20,Returning_Visitor,TRUE,TRUE
6,63.68333333,0,0,8,129.7611111,0.017857143,0.068923933,0,0,June,3,2,3,3,Returning_Visitor,FALSE,FALSE
3,498.6,1,152.2,25,1556.491429,0.036206897,0.067624521,5.689147469,0,Jul,2,5,4,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,32,893.45,0,0.011458333,0,0,Oct,4,1,1,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,140.2,0,0.044444444,0,0,Sep,2,2,9,2,New_Visitor,TRUE,FALSE
1,0,0,0,23,579.3,0,0.009090909,0,0,Sep,2,2,2,2,New_Visitor,FALSE,FALSE
7,275.0844444,0,0,70,806.0266667,0,0.002666667,0,0,Oct,2,5,1,2,New_Visitor,FALSE,FALSE
1,26.2,0,0,32,1427.676667,0,0.021875,19.9656361,0,Sep,2,4,3,4,Returning_Visitor,FALSE,TRUE
9,122.2,0,0,51,2303.96,0.019496855,0.036855346,0,0,Aug,2,4,4,2,Returning_Visitor,FALSE,FALSE
2,68.6,0,0,10,279.7666667,0,0.033333333,0,0,Oct,1,2,7,4,New_Visitor,FALSE,FALSE
10,242.6333333,4,23,47,1534.815256,0.022807018,0.036908939,5.194081873,0,Sep,1,1,1,3,Returning_Visitor,FALSE,FALSE
4,158.2,0,0,62,4402.25,0,0.001041667,246.7585902,0,Oct,4,1,8,2,New_Visitor,FALSE,FALSE
7,2720.5,3,353.4,68,5943.547619,0.032236842,0.038623482,0,0,Jul,3,2,1,13,Returning_Visitor,FALSE,FALSE
8,246.5333333,0,0,79,2150.433333,0.007228916,0.020883534,17.35448787,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,52.3,0,0.1,0,0,Aug,2,2,6,5,Returning_Visitor,FALSE,FALSE
11,196.15,0,0,141,2623.580864,0,0.004244028,12.50786523,0,Nov,2,2,6,2,Returning_Visitor,FALSE,FALSE
5,271.75,1,0,40,675.2020988,0.015,0.019412202,0,0,Oct,2,2,3,2,Returning_Visitor,FALSE,FALSE
1,65.4,0,0,37,2097.42,0.003603604,0.010990991,0,0,Jul,1,1,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,45,507.1111111,0.008888889,0.024444444,0,0,June,4,2,3,1,Returning_Visitor,FALSE,FALSE
2,95.3,0,0,14,262.587619,0.0125,0.004910714,0,0,Nov,1,1,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,20,799.0619048,0.0125,0.04275,0,0,June,1,1,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,472.9,0.0125,0.025,0,0,Oct,3,2,3,1,Returning_Visitor,FALSE,FALSE
4,68.66666667,0,0,14,617.15,0,0.004444444,9.253161679,0,Sep,1,1,6,5,New_Visitor,FALSE,TRUE
8,112.27,0,0,149,4304.366905,0.01025641,0.027991453,0,0,Sep,2,5,1,1,Returning_Visitor,FALSE,FALSE
3,50.94615385,1,42.4,38,1323.093695,0.007738095,0.012865853,5.62486136,0,Sep,3,2,8,2,Returning_Visitor,TRUE,FALSE
4,239.6,2,70.5,50,981.5083333,0,0.003636364,0,0,Oct,2,2,2,2,New_Visitor,TRUE,FALSE
1,28.2,0,0,17,608.2166667,0.047777778,0.051851852,0,0,Jul,2,2,2,1,Returning_Visitor,FALSE,FALSE
15,169.0333333,0,0,223,2477.53655,0,0.003694084,0.17982681,0,Oct,2,2,7,3,Returning_Visitor,TRUE,FALSE
11,362.3,0,0,41,1081.713333,0.01,0.028830409,27.5128393,0,Sep,2,2,1,1,Returning_Visitor,TRUE,FALSE
3,90.7,3,65.4,13,1036.53178,0.035294118,0.048235852,19.74930078,0,Nov,3,2,1,4,Returning_Visitor,TRUE,FALSE
8,760.9,3,206.1,36,2400.667778,0.008527132,0.02372093,0,0,Nov,1,2,7,2,Returning_Visitor,FALSE,FALSE
6,67.4,0,0,13,217.7611111,0.0125,0.025,0,0,Oct,2,2,5,7,Returning_Visitor,TRUE,FALSE
3,50.15,0,0,26,1107.116667,0,0.009490509,0,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,20.2,0.18,0.186666667,0,0,Aug,3,2,4,20,Returning_Visitor,FALSE,FALSE
3,230.1,0,0,35,905.1226263,0.017647059,0.019206774,0,0,Jul,3,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,20.2,0.1,0.175,0,0,June,3,2,1,1,Returning_Visitor,FALSE,FALSE
7,117.6666667,0,0,74,1540.290115,0.00617284,0.016237507,0,0,Aug,2,2,7,1,Returning_Visitor,FALSE,FALSE
4,206.25,0,0,16,572.65,0,0.011111111,10.17711218,0,Sep,3,2,1,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,5,43.2,0.08,0.12,0,0,Jul,2,2,3,13,Returning_Visitor,TRUE,FALSE
10,700.6333333,0,0,29,4897.845238,0,0.015740741,0.700155006,0,Sep,3,2,1,5,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,0,0.2,0.2,0,0,Jul,1,2,8,1,Returning_Visitor,FALSE,FALSE
6,754.5333333,0,0,8,749.2333333,0,0.008974359,0,0,Nov,3,2,3,1,Returning_Visitor,FALSE,FALSE
1,46,0,0,98,3098.649444,0.018814433,0.037472815,6.153201384,0,Aug,2,2,6,1,Returning_Visitor,FALSE,FALSE
4,102.3,0,0,59,1684.496667,0,0.00952381,25.85442016,0,Nov,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,66,1216.352121,0,0,62.853261,0,Sep,2,2,4,2,New_Visitor,FALSE,TRUE
3,67.2,0,0,46,987.1190476,0.004081633,0.012244898,22.25592956,0,Sep,2,2,8,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,94,9836.068333,0.007446809,0.028191489,0,0,Sep,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,469.8681818,0,0.014285714,0,0,Nov,2,2,8,2,New_Visitor,FALSE,FALSE
3,103.8,0,0,4,683.4,0.057142857,0.04,0,0,Aug,3,2,6,1,Returning_Visitor,FALSE,FALSE
1,38.2,0,0,24,1282.953333,0.034782609,0.049565217,0,0,Nov,2,2,4,1,Returning_Visitor,TRUE,FALSE
3,23,0,0,16,431.9,0.010526316,0.033684211,0,0,Jul,2,2,7,13,Returning_Visitor,TRUE,FALSE
3,41.2,1,99.8,2,10,0,0.033333333,0,0,Nov,1,2,4,2,Returning_Visitor,FALSE,FALSE
12,255.5166667,0,0,38,436.8583333,0,0.010852713,0,0,Oct,2,2,7,5,Returning_Visitor,TRUE,FALSE
3,39.2,0,0,12,209,0,0.02,0,0,Sep,2,5,6,2,Returning_Visitor,FALSE,FALSE
9,1104.2,0,0,36,1826.441667,0.007317073,0.012601626,0,0,Oct,1,1,3,2,Returning_Visitor,TRUE,FALSE
3,73.6,0,0,10,104.95,0,0.001851852,0,0,Oct,3,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,34.2,0.05,0.1,0,0,Oct,2,2,1,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,223.8,0.027777778,0.017777778,0,0,Jul,1,1,2,4,Returning_Visitor,TRUE,FALSE
2,28.05714286,0,0,73,2260.857143,0.002666667,0.018933333,0,0,June,2,2,7,4,Returning_Visitor,TRUE,FALSE
2,190.4,1,274,39,1321.853333,0.00952381,0.018253968,0,0,Aug,2,2,8,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,6,0.1,0.15,0,0,June,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,709.4,0.1125,0.145833333,0,0,Aug,2,2,9,1,Returning_Visitor,FALSE,FALSE
4,54.93333333,0,0,35,1126.666667,0,0.005952381,28.32886648,0,Jul,2,2,7,2,Returning_Visitor,FALSE,FALSE
1,27.2,0,0,21,1003.658333,0.010526316,0.019064327,0,0,Oct,3,2,4,20,Returning_Visitor,FALSE,FALSE
1,29.2,1,322.4,10,126.9333333,0.014285714,0.036904762,13.59420027,0,Sep,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,27.2,0.133333333,0.133333333,0,0,Oct,3,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,422.1333333,0.071428571,0.103333333,0,0,Jul,3,2,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,349.1111111,0.02,0.02,88.39170518,0,Oct,3,2,1,20,Returning_Visitor,TRUE,TRUE
8,296.86,8,179.5,157,16093.30941,0.007903295,0.027247449,2.051882078,0,June,2,2,1,5,Returning_Visitor,TRUE,FALSE
2,42.4,0,0,5,163.2,0,0.028571429,20.71678117,0,Aug,2,10,3,3,Returning_Visitor,FALSE,TRUE
1,7,2,15,17,2269.9,0,0.019047619,0,0,Jul,2,2,3,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,1195.8,0,0,0,0,Aug,2,2,7,13,Returning_Visitor,FALSE,FALSE
2,43.2,1,32.2,202,13842.45833,0.01804878,0.050155633,0,0,Sep,2,4,7,1,Returning_Visitor,FALSE,FALSE
2,58.4,0,0,24,589.8,0.032098765,0.05617284,1.696968944,0,Sep,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,31.2,0,0.1,0,0,Aug,3,2,1,3,Returning_Visitor,FALSE,FALSE
3,356.6,0,0,39,589.2510658,0.001282051,0.010133221,0,0,Jul,1,1,4,4,Returning_Visitor,FALSE,FALSE
1,15.1,0,0,9,248.05,0,0.01875,0,0,Sep,3,2,4,4,New_Visitor,FALSE,FALSE
4,19.8,0,0,2,10,0.0125,0.034166667,0,0,Sep,1,1,6,5,New_Visitor,TRUE,TRUE
0,0,0,0,12,274.75,0,0.030555556,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,351.4,0.066666667,0.1,0,0,June,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,89.86666667,0.04,0.06,0,0,Jul,3,2,5,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,27,1010.633333,0,0.012962963,0,0,June,2,2,1,2,Returning_Visitor,FALSE,FALSE
11,903.7,1,26.2,109,3297.491311,0.006140351,0.010281148,3.870588042,0,Oct,3,2,6,1,Returning_Visitor,FALSE,FALSE
14,416.2,0,0,90,8024.509197,0.008247423,0.032048254,10.31930868,0,Sep,3,2,8,2,Returning_Visitor,FALSE,FALSE
4,117.8,0,0,12,267.8,0.025,0.04375,0,0,Sep,3,2,3,13,Returning_Visitor,FALSE,FALSE
5,69.6,3,53,6,92.7,0,0.02,0,0,Jul,2,6,1,3,New_Visitor,TRUE,FALSE
2,58.4,0,0,54,3708.392857,0.002631579,0.020467836,11.7031641,0,Sep,4,2,9,13,Returning_Visitor,FALSE,TRUE
3,70.93333333,3,560,16,810.8333333,0,0.028070175,9.163038423,0,Jul,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,24.2,0,0,46,1376.3,0.008163265,0.03537415,6.012671082,0,Sep,2,4,3,1,Returning_Visitor,FALSE,FALSE
1,23.2,0,0,0,0,0,0.033333333,0,0,Oct,2,2,6,3,Returning_Visitor,FALSE,TRUE
5,32,0,0,30,425.0333333,0,0.0125,0,0,Oct,2,2,7,1,Returning_Visitor,FALSE,FALSE
9,162.625,0,0,37,841.3583333,0.000724638,0.0125,0,0,Sep,2,10,1,1,Returning_Visitor,FALSE,FALSE
3,92.6,0,0,9,626.6,0,0.024242424,0,0,Nov,2,2,5,2,Returning_Visitor,TRUE,FALSE
0,0,2,39.4,6,169.9666667,0,0.00625,0,0,Jul,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,55,1023.506667,0,0.009090909,45.71146255,0,Aug,2,2,1,4,Returning_Visitor,FALSE,TRUE
2,26.2,0,0,4,487.6,0,0.025,0,0,Sep,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Jul,3,2,1,4,Returning_Visitor,TRUE,FALSE
9,177.2,0,0,34,817.4333333,0,0.011111111,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
2,16.2,0,0,4,60.6,0.025,0.075,0,0,Sep,2,4,1,3,Returning_Visitor,FALSE,TRUE
4,80.6,0,0,39,639.4933333,0,0.005,0,0,Nov,1,2,1,20,Returning_Visitor,FALSE,FALSE
0,0,2,11.4,43,763.6614286,0.004545455,0.021212121,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,90.8,0,0.025,0,0,Oct,1,1,3,2,Returning_Visitor,TRUE,FALSE
1,24.2,0,0,18,1014.2,0,0.02,22.9772856,0,Nov,2,2,2,13,Returning_Visitor,FALSE,TRUE
5,69.8,0,0,87,1764.180047,0.007007576,0.032261103,0,0,June,2,6,1,1,Returning_Visitor,FALSE,FALSE
4,136.5,0,0,130,3507.365152,0.022807018,0.042471564,0,0,Sep,2,4,2,1,Returning_Visitor,FALSE,FALSE
3,42.2,0,0,18,721.8,0.01,0.02,0,0,Oct,3,2,1,1,Returning_Visitor,FALSE,TRUE
3,213,0,0,2,338,0,0,112.4141272,0,Oct,1,1,1,5,Returning_Visitor,FALSE,TRUE
2,76.6,0,0,16,368.4666667,0,0.021568627,0,0,Oct,4,1,4,1,Returning_Visitor,TRUE,FALSE
1,18.2,0,0,44,725.2,0.008888889,0.031111111,24.83718656,0,June,2,2,4,13,Returning_Visitor,FALSE,TRUE
4,264.1333333,1,152.2,47,906.1166667,0,0.002614379,0,0,Aug,3,2,3,2,New_Visitor,TRUE,FALSE
5,109.4,4,93.6,10,427.0666667,0,0.003125,0,0,Nov,3,2,2,6,Returning_Visitor,FALSE,FALSE
4,76.8,0,0,59,2050.292399,0.010055755,0.022337803,0,0,Jul,2,6,2,7,Returning_Visitor,FALSE,FALSE
2,19.1,0,0,8,137.7,0,0.01,0,0,Aug,3,2,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,9,145.9,0.022222222,0.074074074,0,0,June,1,1,2,3,Returning_Visitor,TRUE,FALSE
4,183.6,0,0,19,457.9,0,0.022222222,0,0,Nov,1,1,1,4,Returning_Visitor,TRUE,FALSE
5,28.58333333,0,0,45,649.8632035,0.006122449,0.02755102,0,0,Jul,3,2,6,5,Returning_Visitor,FALSE,FALSE
5,176.68,3,249.8,23,700.58,0.014285714,0.019047619,9.352780048,0,Oct,1,1,4,3,Returning_Visitor,FALSE,TRUE
1,27.2,0,0,91,1596.412698,0.001098901,0.007912088,33.61787649,0,Sep,2,2,2,1,Returning_Visitor,FALSE,FALSE
3,119.0295082,2,696.2,37,1305.527286,0.015384615,0.022135467,6.324477083,0,Aug,1,2,8,2,Returning_Visitor,TRUE,TRUE
4,62,1,87.6,88,3634.585714,0.00556391,0.035701754,1.435224011,0,Oct,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,66.4,0.066666667,0.1,0,0,June,3,2,6,11,Returning_Visitor,TRUE,FALSE
1,3.5,0,0,26,433.6366667,0,0.007692308,0,0,Jul,2,5,3,3,New_Visitor,TRUE,FALSE
0,0,0,0,27,925.2933333,0.014814815,0.030687831,0,0,June,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Aug,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,137,0,0.04,0,0,Oct,2,4,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,409.3,0.007692308,0.038461538,0,0,Jul,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,346.1333333,0,0.039473684,0,0,Aug,2,2,1,3,Returning_Visitor,FALSE,FALSE
13,345.0166667,0,0,90,1816.555008,0,0.004861111,86.31034266,0,Aug,4,2,3,4,Returning_Visitor,FALSE,FALSE
3,63.4,0,0,10,70.93333333,0,0.016666667,0,0,Sep,2,2,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,47,1475.366667,0.010638298,0.02674772,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE,FALSE
5,91.31666667,0,0,29,1352.976722,0.01125,0.024522672,7.91345877,0,Nov,1,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,128,2787.692619,0.003125,0.014175592,0,0,Jul,2,4,4,1,Returning_Visitor,FALSE,FALSE
2,72.6,0,0,9,198.7,0,0.018181818,0,0,Sep,2,2,7,6,Returning_Visitor,TRUE,FALSE
1,128,2,136.1714286,13,847.6142857,0.013333333,0.021666667,0,0,Oct,3,2,8,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,19,0,0.066666667,0,0,Jul,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,54,4749.25,0.004938272,0.029938272,8.285119366,0,Oct,2,2,8,1,Returning_Visitor,TRUE,TRUE
0,0,5,924,45,3198.186667,0.004,0.016363636,32.41773364,0,Oct,2,6,4,2,Returning_Visitor,FALSE,TRUE
2,20.2,0,0,45,580.9357143,0.004444444,0.005,0,0,Aug,2,2,1,2,New_Visitor,FALSE,FALSE
5,56.73333333,1,14.6,37,1123.993333,0.000696864,0.022648084,0,0,Oct,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,177.88,0,0,12,311.6133333,0.05,0.052380952,0,0,Oct,3,2,2,13,Returning_Visitor,FALSE,FALSE
15,382.3466667,2,21.6,32,1718.387778,0.004761905,0.01038961,0,0,Aug,3,2,1,2,Returning_Visitor,TRUE,FALSE
1,82.6,0,0,28,1375.133333,0,0.020689655,4.818947334,0,Oct,4,1,3,20,Returning_Visitor,FALSE,TRUE
7,312.8,1,4,155,2374.966713,0.025906525,0.039077841,0,0,Jul,3,2,4,13,Returning_Visitor,FALSE,FALSE
1,106.3,0,0,32,2331.15,0.03125,0.048958333,0,0,Aug,3,2,4,1,Returning_Visitor,FALSE,FALSE
5,81.2,0,0,23,269.9018182,0,0.008,0,0,Nov,1,1,3,2,New_Visitor,FALSE,FALSE
2,11,0,0,38,938.9333333,0.039473684,0.06622807,0,0,June,3,2,2,3,Returning_Visitor,FALSE,FALSE
1,34.26666667,2,21.2,8,2398.766667,0,0.022222222,0,0,June,4,1,1,3,Returning_Visitor,FALSE,FALSE
5,260.1,0,0,17,341.6166667,0,0.00627451,0,0,Jul,1,1,2,4,Returning_Visitor,TRUE,FALSE
1,14.2,1,26.2,3,25.2,0,0.04,0,0,Nov,6,2,9,2,Returning_Visitor,FALSE,FALSE
7,145.98,0,0,36,646.1533333,0,0.017719298,22.08032319,0,Aug,2,2,2,2,Returning_Visitor,FALSE,FALSE
3,420.0666667,3,230.7,23,1251.6,0.055172414,0.079310345,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Oct,2,2,6,2,Returning_Visitor,FALSE,FALSE
6,56.89,0,0,40,1296.916144,0,0.022634921,1.342134935,0,Sep,2,2,7,1,Returning_Visitor,FALSE,FALSE
